"nome_estacao";"data_dia";"data_semana";"data_mes";"data_ano";"lon";"lat";"chuva";"vento";"press";"temp";"umidade";"rajada";"amp"
"CAMBARA_DO_SUL";2022-10-25;"2022-43";"2022-10";2022;-50,15;-29,05;0;2,85833333333333;902,758333333333;14,2041666666667;88,875;9,7;10,5
"CAMPO_BOM";2022-10-25;"2022-43";"2022-10";2022;-51,06;-29,67;0;1,03333333333333;1013,7875;19,925;70,8333333333333;5,9;17,2
"CANELA";2022-10-25;"2022-43";"2022-10";2022;-50,83;-29,37;0;1,835;921,591666666667;15,6625;80;0;11,5
"CANGUCU";2022-10-25;"2022-43";"2022-10";2022;-52,7;-31,4;0,2;4,60416666666667;964,116666666667;16,2208333333333;67,3076923076923;12,9;10,7
"CAPAO_DO_LEAO_(PELOTAS)";2022-10-25;"2022-43";"2022-10";2022;-52,29;-31,45;0;3,91666666666667;1016,06666666667;18,025;80,125;12,5;10,7
"CRUZ_ALTA";2022-10-25;"2022-43";"2022-10";2022;-53,67;-28,6;0;3,02916666666667;964,395833333333;20,5291666666667;60,3333333333333;8,6;19,1
"DOM_PEDRITO";2022-10-25;"2022-43";"2022-10";2022;-54,62;-31;0;5,40833333333333;996,816666666667;19,5833333333333;64,7916666666667;11,8;13,6
"ENCRUZILHADA_DO_SUL";2022-10-25;"2022-43";"2022-10";2022;-52,52;-30,54;0;2,25833333333333;967,866666666667;17,8208333333333;73,0833333333333;8,1;13,5
"ERECHIM";2022-10-25;"2022-43";"2022-10";2022;-52,31;-27,66;0;1,4;926,215789473684;20,8736842105263;56,1052631578947;7,2;15,9
"FREDERICO_WESTPHALEN";2022-10-25;"2022-43";"2022-10";2022;-53,43;-27,4;0;1,8375;957,05;21,0083333333333;59;6,8;16,8
"JAGUARAO";2022-10-25;"2022-43";"2022-10";2022;-53,38;-32,53;0;0,4875;1013,45416666667;17,9875;81,0833333333333;5,6;11,3
"LAGOA_VERMELHA";2022-10-25;"2022-43";"2022-10";2022;-51,51;-28,22;0;2,77083333333333;920,6125;18,8666666666667;63,75;8,6;16,1
"PALMEIRA_DAS_MISSOES";2022-10-25;"2022-43";"2022-10";2022;-53,32;-27,92;0;2,625;943,5125;19,9791666666667;61,1666666666667;7,3;17,3
"PASSO_FUNDO";2022-10-25;"2022-43";"2022-10";2022;-52,4;-28,23;0;3,07083333333333;936,545833333333;19,9041666666667;62,4583333333333;9,5;16
"PORTO_ALEGRE_BELEM_NOVO";2022-10-25;"2022-43";"2022-10";2022;-51,18;-30,19;0;1,751;1008,951;19,889;72,243;0;0
"PORTO_ALEGRE_JARDIM_BOTANICO";2022-10-25;"2022-43";"2022-10";2022;-51,17;-30,05;0;1,83333333333333;1010,74166666667;20,0541666666667;72,125;9,5;12,6
"QUARAI";2022-10-25;"2022-43";"2022-10";2022;-56,44;-30,37;0;3,04583333333333;999,370833333333;20,0333333333333;61,875;10;16,6
"RIO_GRANDE";2022-10-25;"2022-43";"2022-10";2022;-52,17;-32,08;0;3,80833333333333;1017,17916666667;18,2958333333333;72,5416666666667;12,4;6,4
"RIO_PARDO";2022-10-25;"2022-43";"2022-10";2022;-52,38;-29,87;0;3,27916666666667;1003,14583333333;19,8375;70,125;11,3;13,7
"SANTA_MARIA";2022-10-25;"2022-43";"2022-10";2022;-53,72;-29,72;0;2,50416666666667;1002,575;20,3;73,625;8,3;15,1
"SANTANA_DO_LIVRAMENTO";2022-10-25;"2022-43";"2022-10";2022;-55,4;-30,75;0;3,19166666666667;992,0375;18,7166666666667;66,5416666666667;9,9;15,3
"SANTIAGO";2022-10-25;"2022-43";"2022-10";2022;-54,89;-29,19;0;1,77916666666667;968,1625;21,025;57,2083333333333;8,1;19,3
"SANTO_AUGUSTO";2022-10-25;"2022-43";"2022-10";2022;-53,79;-27,85;0;0,00416666666666667;956,966666666667;21,3833333333333;61,8333333333333;5,2;18,2
"SAO_BORJA";2022-10-25;"2022-43";"2022-10";2022;-56,02;-28,65;0;2,9375;1002,67916666667;22,6833333333333;53,8333333333333;8,3;16,4
"SAO_GABRIEL";2022-10-25;"2022-43";"2022-10";2022;-54,31;-30,34;0;4,124;991,245;19,378;69,684;0;0
"SAO_JOSE_DOS_AUSENTES";2022-10-25;"2022-43";"2022-10";2022;-50,06;-28,74;0;2,701;879,325;12,2791666666667;93,2083333333333;0;10,4
"SAO_LUIZ_GONZAGA";2022-10-25;"2022-43";"2022-10";2022;-54,96;-28,42;0;3,17916666666667;984,029166666667;22,6333333333333;54,5833333333333;8,5;19
"SAO_VICENTE_DO_SUL";2022-10-25;"2022-43";"2022-10";2022;-54,69;-29,7;0;5,16666666666667;998,129166666667;20,4291666666667;68,875;10,4;14,8
"SERAFINA_CORREA";2022-10-25;"2022-43";"2022-10";2022;-51,87;-28,7;0,2;0,804545454545455;958,613636363636;18,6363636363636;68,2727272727273;7,2;21,2
"SOLEDADE";2022-10-25;"2022-43";"2022-10";2022;-52,54;-28,86;0;3,10416666666667;938,929166666667;19,0125;68,5833333333333;8,4;16,7
"TEUTONIA";2022-10-25;"2022-43";"2022-10";2022;-51,82;-29,45;0;1,47083333333333;1007,07916666667;19,3291666666667;75,5833333333333;7,5;16,2
"TRAMANDAI";2022-10-25;"2022-43";"2022-10";2022;-50,14;-30,01;0;1,826;1016,97916666667;19,65;71,5833333333333;0;3,3
"TUPANCIRETA";2022-10-25;"2022-43";"2022-10";2022;-53,83;-29,09;0;2,7;961,275;20,85;60,5416666666667;7,8;17,6
"URUGUAIANA";2022-10-25;"2022-43";"2022-10";2022;-57,08;-29,75;0;4,0375;1003,84166666667;22,3041666666667;54,25;9,9;15
"VACARIA";2022-10-25;"2022-43";"2022-10";2022;-50,88;-28,51;0;2,94583333333333;906,475;17,0083333333333;69,5;7,6;15,4
"ALEGRETE";2022-10-26;"2022-43";"2022-10";2022;-55,53;-29,71;21,4;2,2;991,283333333333;19,6666666666667;79,375;12,8;7,6
"BAGE";2022-10-26;"2022-43";"2022-10";2022;-54,01;-31,35;7;6,02083333333333;981,145833333333;18,1666666666667;81,6666666666667;26,6;8,6
"BENTO_GONCALVES";2022-10-26;"2022-43";"2022-10";2022;-51,53;-29,16;0;4,77916666666667;939,1625;21,1041666666667;65,125;16,5;14,2
"CACAPAVA_DO_SUL";2022-10-26;"2022-43";"2022-10";2022;-53,47;-30,55;14,6;4,633;960,066666666667;18,2;82,0833333333333;0;13,2
"CAMAQUA";2022-10-26;"2022-43";"2022-10";2022;-51,83;-30,81;1,8;0,9875;998,233333333333;21,6;75,363;12,9;17,3
"CAMBARA_DO_SUL";2022-10-26;"2022-43";"2022-10";2022;-50,15;-29,05;0;3,17083333333333;898,670833333333;17,825;74,7083333333333;10,1;16,5
"CAMPO_BOM";2022-10-26;"2022-43";"2022-10";2022;-51,06;-29,67;0;1,31304347826087;1006,23043478261;23,7130434782609;63,3913043478261;13,5;21,3
"CANELA";2022-10-26;"2022-43";"2022-10";2022;-50,83;-29,37;0;2,456;916,929166666667;19,2291666666667;71,0416666666667;0;14,3
"CANGUCU";2022-10-26;"2022-43";"2022-10";2022;-52,7;-31,4;6,6;6,38333333333333;956,145833333333;18,2833333333333;78,7058823529412;18,7;13,5
"CAPAO_DO_LEAO_(PELOTAS)";2022-10-26;"2022-43";"2022-10";2022;-52,29;-31,45;0;5,14583333333333;1007,12083333333;21,4458333333333;78,4166666666667;15,1;11
"CRUZ_ALTA";2022-10-26;"2022-43";"2022-10";2022;-53,67;-28,6;12,2;5,33333333333333;959,275;21,8166666666667;59,9583333333333;21,5;16,1
"DOM_PEDRITO";2022-10-26;"2022-43";"2022-10";2022;-54,62;-31;12,8;5,22916666666667;988,925;19,0083333333333;75,9583333333333;20;7,6
"ENCRUZILHADA_DO_SUL";2022-10-26;"2022-43";"2022-10";2022;-52,52;-30,54;11,4;3,97916666666667;961,054166666667;19,3625;77,0416666666667;22,2;16,1
"ERECHIM";2022-10-26;"2022-43";"2022-10";2022;-52,31;-27,66;0;2,73684210526316;922,557894736842;22,9421052631579;56,7894736842105;13,9;13,9
"FREDERICO_WESTPHALEN";2022-10-26;"2022-43";"2022-10";2022;-53,43;-27,4;0;2,74166666666667;952,683333333333;24,3916666666667;54,4583333333333;16,3;14,3
"JAGUARAO";2022-10-26;"2022-43";"2022-10";2022;-53,38;-32,53;4;0,7125;1004,2375;19,1875;87,4583333333333;7,2;9,4
"LAGOA_VERMELHA";2022-10-26;"2022-43";"2022-10";2022;-51,51;-28,22;0;4,24166666666667;916,883333333333;20,7083333333333;64,5833333333333;12,1;14,4
"PALMEIRA_DAS_MISSOES";2022-10-26;"2022-43";"2022-10";2022;-53,32;-27,92;0;5,55;939,1875;23,0916666666667;53,9166666666667;16,2;13,2
"PASSO_FUNDO";2022-10-26;"2022-43";"2022-10";2022;-52,4;-28,23;0;5,22916666666667;932,575;21,175;63,8333333333333;15,8;14,9
"PORTO_ALEGRE_BELEM_NOVO";2022-10-26;"2022-43";"2022-10";2022;-51,18;-30,19;0;1,572;1001,394;23,262;68,056;0;0
"PORTO_ALEGRE_JARDIM_BOTANICO";2022-10-26;"2022-43";"2022-10";2022;-51,17;-30,05;9;1,55833333333333;1003,125;23,4416666666667;67,9166666666667;12,6;17,5
"QUARAI";2022-10-26;"2022-43";"2022-10";2022;-56,44;-30,37;20,6;3,46666666666667;992,170833333333;19,1416666666667;78,6666666666667;24,8;6,1
"RIO_GRANDE";2022-10-26;"2022-43";"2022-10";2022;-52,17;-32,08;0,2;4,73333333333333;1008,3;20,5;75,0416666666667;13,4;7,4
"RIO_PARDO";2022-10-26;"2022-43";"2022-10";2022;-52,38;-29,87;0,4;4,17083333333333;995,908333333333;21,8833333333333;70,0416666666667;19,1;20,1
"SANTA_MARIA";2022-10-26;"2022-43";"2022-10";2022;-53,72;-29,72;15;2,675;995,8125;21,4833333333333;76;14,2;17,9
"SANTANA_DO_LIVRAMENTO";2022-10-26;"2022-43";"2022-10";2022;-55,4;-30,75;17,4;2,62916666666667;984,6875;17,0416666666667;83,7916666666667;16,9;5,2
"SANTIAGO";2022-10-26;"2022-43";"2022-10";2022;-54,89;-29,19;26,4;3,85833333333333;962,366666666667;21,4791666666667;61,25;15,6;13,6
"SANTO_AUGUSTO";2022-10-26;"2022-43";"2022-10";2022;-53,79;-27,85;1,2;2,29166666666667;952,295833333333;23,9333333333333;61,625;17,9;15,8
"SAO_BORJA";2022-10-26;"2022-43";"2022-10";2022;-56,02;-28,65;22,4;3,77916666666667;995,941666666667;21,9125;69,4583333333333;18,4;13,6
"SAO_GABRIEL";2022-10-26;"2022-43";"2022-10";2022;-54,31;-30,34;0;3,941;984,139;19,376;78,495;0;0
"SAO_JOSE_DOS_AUSENTES";2022-10-26;"2022-43";"2022-10";2022;-50,06;-28,74;0;3,308;875,795833333333;16,0708333333333;76,0833333333333;0;14,6
"SAO_LUIZ_GONZAGA";2022-10-26;"2022-43";"2022-10";2022;-54,96;-28,42;34,4;4,45416666666667;978,183333333333;23,8125;60,9166666666667;17,4;15,8
"SAO_VICENTE_DO_SUL";2022-10-26;"2022-43";"2022-10";2022;-54,69;-29,7;16,2;3,65833333333333;991,5375;20,2833333333333;77,2083333333333;17,8;15,3
"SERAFINA_CORREA";2022-10-26;"2022-43";"2022-10";2022;-51,87;-28,7;0;2,01818181818182;953,445454545455;22,1772727272727;63,8181818181818;10,1;17,5
"SOLEDADE";2022-10-26;"2022-43";"2022-10";2022;-52,54;-28,86;3,2;6,92916666666667;934,491666666667;21,5791666666667;64,375;20,7;15,1
"TEUTONIA";2022-10-26;"2022-43";"2022-10";2022;-51,82;-29,45;0;2,69583333333333;999,954166666667;23,2666666666667;65,6666666666667;17,1;22,3
"TRAMANDAI";2022-10-26;"2022-43";"2022-10";2022;-50,14;-30,01;0;1,982;1009,65;20,6583333333333;75,875;0;3,4
"TUPANCIRETA";2022-10-26;"2022-43";"2022-10";2022;-53,83;-29,09;21,6;3,50833333333333;956,1;21,1958333333333;70,1666666666667;15,9;14,9
"URUGUAIANA";2022-10-26;"2022-43";"2022-10";2022;-57,08;-29,75;28,6;3,55;996,941666666667;20,1333333333333;80,0416666666667;13,7;6
"VACARIA";2022-10-26;"2022-43";"2022-10";2022;-50,88;-28,51;0;4,8875;902,983333333333;18,2625;73,375;12;13,7
"ALEGRETE";2022-10-27;"2022-43";"2022-10";2022;-55,53;-29,71;0;1,825;996,695833333333;20,8791666666667;68,2916666666667;10,3;13
"BAGE";2022-10-27;"2022-43";"2022-10";2022;-54,01;-31,35;0;4,3625;982,808333333333;19,7166666666667;65,6666666666667;12,6;10,2
"BENTO_GONCALVES";2022-10-27;"2022-43";"2022-10";2022;-51,53;-29,16;3,2;2,62916666666667;939,566666666667;18,85;74,1666666666667;15,6;10,1
"CACAPAVA_DO_SUL";2022-10-27;"2022-43";"2022-10";2022;-53,47;-30,55;0;3,833;960,820833333333;19,2208333333333;67,7083333333333;0;9,3
"CAMAQUA";2022-10-27;"2022-43";"2022-10";2022;-51,83;-30,81;0,2;1,19166666666667;997,295833333333;21,7291666666667;62,89;9;11,3
"CAMBARA_DO_SUL";2022-10-27;"2022-43";"2022-10";2022;-50,15;-29,05;1,8;4,25;897,345833333333;17,7583333333333;75,7083333333333;12,7;9,2
"CAMPO_BOM";2022-10-27;"2022-43";"2022-10";2022;-51,06;-29,67;0,6;2,09583333333333;1006,45416666667;23,7875;57,125;10,8;11,2
"CANELA";2022-10-27;"2022-43";"2022-10";2022;-50,83;-29,37;3,6;4,4;916,5375;17,6;76,4583333333333;11,3;8,5
"CANGUCU";2022-10-27;"2022-43";"2022-10";2022;-52,7;-31,4;0;5,375;955,829166666667;18,8333333333333;61;15,9;10,3
"CAPAO_DO_LEAO_(PELOTAS)";2022-10-27;"2022-43";"2022-10";2022;-52,29;-31,45;0;4,75;1005,65;22,1083333333333;61,7083333333333;17,6;9,8
"CRUZ_ALTA";2022-10-27;"2022-43";"2022-10";2022;-53,67;-28,6;5,6;2,8375;961,416666666667;19,9416666666667;71,0833333333333;15,2;11,7
"DOM_PEDRITO";2022-10-27;"2022-43";"2022-10";2022;-54,62;-31;0;4,57083333333333;991,6875;19,8166666666667;66,375;14,3;11,1
"ENCRUZILHADA_DO_SUL";2022-10-27;"2022-43";"2022-10";2022;-52,52;-30,54;0,2;3,77916666666667;960,941666666667;20,1916666666667;65,0416666666667;13,6;10,9
"ERECHIM";2022-10-27;"2022-43";"2022-10";2022;-52,31;-27,66;4,6;2,28421052631579;924,231578947368;19,6473684210526;75,4736842105263;12,1;9,8
"FREDERICO_WESTPHALEN";2022-10-27;"2022-43";"2022-10";2022;-53,43;-27,4;26;1,85416666666667;955,120833333333;19,775;85,2916666666667;13,6;9
"JAGUARAO";2022-10-27;"2022-43";"2022-10";2022;-53,38;-32,53;0,2;1,42916666666667;1003,39166666667;20,0708333333333;74,3333333333333;9;10,2
"LAGOA_VERMELHA";2022-10-27;"2022-43";"2022-10";2022;-51,51;-28,22;3,2;3,67083333333333;917,120833333333;18,7541666666667;73,25;14,7;10,5
"PALMEIRA_DAS_MISSOES";2022-10-27;"2022-43";"2022-10";2022;-53,32;-27,92;16,6;1,95833333333333;941,141666666667;19,3166666666667;76,875;12,9;11
"PASSO_FUNDO";2022-10-27;"2022-43";"2022-10";2022;-52,4;-28,23;8,4;2,96666666666667;933,716666666667;19;74,5;13,4;10,7
"PORTO_ALEGRE_BELEM_NOVO";2022-10-27;"2022-43";"2022-10";2022;-51,18;-30,19;0;2,222;1001,145;23,087;65,163;0;0
"PORTO_ALEGRE_JARDIM_BOTANICO";2022-10-27;"2022-43";"2022-10";2022;-51,17;-30,05;2;2,17083333333333;1002,90833333333;23,2041666666667;65,6666666666667;11,5;9,8
"QUARAI";2022-10-27;"2022-43";"2022-10";2022;-56,44;-30,37;0,4;3,06666666666667;996,875;19,325;68,4166666666667;14,5;14,5
"RIO_GRANDE";2022-10-27;"2022-43";"2022-10";2022;-52,17;-32,08;0;4,09583333333333;1006,16666666667;21,6875;62,0416666666667;15,3;10,3
"RIO_PARDO";2022-10-27;"2022-43";"2022-10";2022;-52,38;-29,87;1;3,99583333333333;996,804166666667;22,7083333333333;58,5;15,6;11,2
"SANTA_MARIA";2022-10-27;"2022-43";"2022-10";2022;-53,72;-29,72;0;1,99583333333333;997,879166666667;22,1958333333333;66,0833333333333;9,8;10,4
"SANTANA_DO_LIVRAMENTO";2022-10-27;"2022-43";"2022-10";2022;-55,4;-30,75;0,2;2,7375;987,625;19,275;65,125;13,1;11,6
"SANTIAGO";2022-10-27;"2022-43";"2022-10";2022;-54,89;-29,19;0,2;2,4625;965,620833333333;20,1708333333333;67,0833333333333;11,7;11,8
"SANTO_AUGUSTO";2022-10-27;"2022-43";"2022-10";2022;-53,79;-27,85;20,4;0,0458333333333333;954,879166666667;20,3083333333333;78,3333333333333;13;11
"SAO_BORJA";2022-10-27;"2022-43";"2022-10";2022;-56,02;-28,65;0,4;2,09583333333333;1001,42083333333;21,725;70,875;10,2;11,7
"SAO_GABRIEL";2022-10-27;"2022-43";"2022-10";2022;-54,31;-30,34;0;3,299;986,426;20,481;66,786;0;0
"SAO_JOSE_DOS_AUSENTES";2022-10-27;"2022-43";"2022-10";2022;-50,06;-28,74;0;3,999;874,333333333333;16,6333333333333;76,5416666666667;0;8,6
"SAO_LUIZ_GONZAGA";2022-10-27;"2022-43";"2022-10";2022;-54,96;-28,42;0,6;1,75416666666667;982,2625;21,8583333333333;71,0416666666667;10,9;11,4
"SAO_VICENTE_DO_SUL";2022-10-27;"2022-43";"2022-10";2022;-54,69;-29,7;0,2;2,8375;994,5875;21,525;67,75;11,3;11,2
"SERAFINA_CORREA";2022-10-27;"2022-43";"2022-10";2022;-51,87;-28,7;2,2;2,4;954,127272727273;20,7454545454545;69,2272727272727;11,9;12,1
"SOLEDADE";2022-10-27;"2022-43";"2022-10";2022;-52,54;-28,86;6;2,38333333333333;935,5625;18,6166666666667;75,0416666666667;13,9;10
"TEUTONIA";2022-10-27;"2022-43";"2022-10";2022;-51,82;-29,45;2,8;3,67916666666667;1000,70416666667;22,8041666666667;62,9583333333333;14,2;10,6
"TRAMANDAI";2022-10-27;"2022-43";"2022-10";2022;-50,14;-30,01;0,8;3,002;1007,60416666667;23,6333333333333;57,9583333333333;0;8,7
"TUPANCIRETA";2022-10-27;"2022-43";"2022-10";2022;-53,83;-29,09;0,2;2,2625;958,195833333333;20,0958333333333;71,625;9,8;10
"URUGUAIANA";2022-10-27;"2022-43";"2022-10";2022;-57,08;-29,75;0,2;2,05833333333333;1002,45416666667;20,8208333333333;59,6111111111111;10,1;12,6
"VACARIA";2022-10-27;"2022-43";"2022-10";2022;-50,88;-28,51;3;3,425;902,445833333333;17,5833333333333;74,7083333333333;10,5;10,6
"ALEGRETE";2022-10-28;"2022-43";"2022-10";2022;-55,53;-29,71;0;0,954166666666667;997,129166666667;20,2416666666667;57,2916666666667;5,4;20
"BAGE";2022-10-28;"2022-43";"2022-10";2022;-54,01;-31,35;0;2,52083333333333;984,658333333333;19,5666666666667;50,3333333333333;7,5;16,5
"BENTO_GONCALVES";2022-10-28;"2022-43";"2022-10";2022;-51,53;-29,16;0;1,925;940,975;20,0416666666667;53,7916666666667;7,8;14
"CACAPAVA_DO_SUL";2022-10-28;"2022-43";"2022-10";2022;-53,47;-30,55;0;1,94;963,133333333333;21,3875;41,25;0;9,9
"CAMAQUA";2022-10-28;"2022-43";"2022-10";2022;-51,83;-30,81;0;0,470833333333333;1000,6375;20,1041666666667;50,771;5,3;18
"CAMBARA_DO_SUL";2022-10-28;"2022-43";"2022-10";2022;-50,15;-29,05;0;2,51666666666667;899,308333333333;17,2708333333333;67,7083333333333;8,8;15,5
"CAMPO_BOM";2022-10-28;"2022-43";"2022-10";2022;-51,06;-29,67;0;0,995833333333333;1008,7625;22,15;59,0416666666667;7;18,4
"CANELA";2022-10-28;"2022-43";"2022-10";2022;-50,83;-29,37;0;1,517;918,2875;18,05;59,1666666666667;0;14,6
"CANGUCU";2022-10-28;"2022-43";"2022-10";2022;-52,7;-31,4;0;2,9875;959,020833333333;19,5541666666667;45,4166666666667;8,6;13,3
"CAPAO_DO_LEAO_(PELOTAS)";2022-10-28;"2022-43";"2022-10";2022;-52,29;-31,45;0;2,07916666666667;1009,25;20,7458333333333;63,7916666666667;7,5;17,7
"CRUZ_ALTA";2022-10-28;"2022-43";"2022-10";2022;-53,67;-28,6;0;1,55833333333333;962,308333333333;21,0666666666667;51,5833333333333;9,4;17,3
"DOM_PEDRITO";2022-10-28;"2022-43";"2022-10";2022;-54,62;-31;0;2,20416666666667;992,9875;19,4666666666667;53,75;7,3;19,8
"ENCRUZILHADA_DO_SUL";2022-10-28;"2022-43";"2022-10";2022;-52,52;-30,54;0;1,61666666666667;963,5625;21,325;42,7916666666667;6,9;14,7
"ERECHIM";2022-10-28;"2022-43";"2022-10";2022;-52,31;-27,66;0;0,478947368421053;924,268421052632;21,3052631578947;57,3684210526316;7;15,4
"FREDERICO_WESTPHALEN";2022-10-28;"2022-43";"2022-10";2022;-53,43;-27,4;0;1,1125;955,3;21,1375;65,375;6,7;16,2
"JAGUARAO";2022-10-28;"2022-43";"2022-10";2022;-53,38;-32,53;0;0,0708333333333333;1006,33333333333;20,6916666666667;57,125;4,6;17,1
"LAGOA_VERMELHA";2022-10-28;"2022-43";"2022-10";2022;-51,51;-28,22;0;2,70416666666667;918,075;19,9708333333333;54,7083333333333;8,5;16,5
"PALMEIRA_DAS_MISSOES";2022-10-28;"2022-43";"2022-10";2022;-53,32;-27,92;0;2,09166666666667;941,675;21,3416666666667;52,6666666666667;8,1;13,4
"PASSO_FUNDO";2022-10-28;"2022-43";"2022-10";2022;-52,4;-28,23;0;2,2;934,45;20,3625;57,375;8,7;16,3
"PORTO_ALEGRE_BELEM_NOVO";2022-10-28;"2022-43";"2022-10";2022;-51,18;-30,19;0;1,086;1003,762;22,77;54,027;0;0
"PORTO_ALEGRE_JARDIM_BOTANICO";2022-10-28;"2022-43";"2022-10";2022;-51,17;-30,05;0;1,0875;1005,52916666667;23,0541666666667;53,0833333333333;5,8;13,8
"QUARAI";2022-10-28;"2022-43";"2022-10";2022;-56,44;-30,37;0;1,82727272727273;996,886363636364;19,0681818181818;62;8,3;21,5
"RIO_GRANDE";2022-10-28;"2022-43";"2022-10";2022;-52,17;-32,08;0;2,42916666666667;1010,02916666667;20,9166666666667;62,9166666666667;7;12,5
"RIO_PARDO";2022-10-28;"2022-43";"2022-10";2022;-52,38;-29,87;0;1,6875;998,654166666667;22,3416666666667;49,75;7;18,2
"SANTA_MARIA";2022-10-28;"2022-43";"2022-10";2022;-53,72;-29,72;0;0,966666666666667;999,108333333333;19,9583333333333;67,75;6;20,1
"SANTANA_DO_LIVRAMENTO";2022-10-28;"2022-43";"2022-10";2022;-55,4;-30,75;0;0,833333333333333;988,429166666667;19,9958333333333;48,4583333333333;7,2;17,6
"SANTIAGO";2022-10-28;"2022-43";"2022-10";2022;-54,89;-29,19;0;1,12083333333333;966,254166666667;20,95;44;6,4;14,8
"SANTO_AUGUSTO";2022-10-28;"2022-43";"2022-10";2022;-53,79;-27,85;0;0;955,3;22,0041666666667;56,9166666666667;5,1;15,9
"SAO_BORJA";2022-10-28;"2022-43";"2022-10";2022;-56,02;-28,65;0;1,62916666666667;1001,15833333333;21,825;55,9166666666667;7;17,6
"SAO_GABRIEL";2022-10-28;"2022-43";"2022-10";2022;-54,31;-30,34;0;1,558;987,755;20,492;52,939;0;0
"SAO_JOSE_DOS_AUSENTES";2022-10-28;"2022-43";"2022-10";2022;-50,06;-28,74;0;2,366;876,425;16,1333333333333;68,25;0;14,1
"SAO_LUIZ_GONZAGA";2022-10-28;"2022-43";"2022-10";2022;-54,96;-28,42;0;1,975;982,475;23,525;45,2083333333333;6,5;15,1
"SAO_VICENTE_DO_SUL";2022-10-28;"2022-43";"2022-10";2022;-54,69;-29,7;0;1,38333333333333;995,391666666667;21,3958333333333;53,0833333333333;5,5;18,7
"SERAFINA_CORREA";2022-10-28;"2022-43";"2022-10";2022;-51,87;-28,7;0;0,995454545454545;955,527272727273;19,1863636363636;63,4545454545455;6,8;21,9
"SOLEDADE";2022-10-28;"2022-43";"2022-10";2022;-52,54;-28,86;0;0,1375;936,670833333333;20,1791666666667;51,875;8,8;15,1
"TEUTONIA";2022-10-28;"2022-43";"2022-10";2022;-51,82;-29,45;0;1,5625;1002,52083333333;21,4833333333333;62,9583333333333;6,9;19,7
"TRAMANDAI";2022-10-28;"2022-43";"2022-10";2022;-50,14;-30,01;0;1,41;1011,07083333333;20,8583333333333;77,6666666666667;0;7
"TUPANCIRETA";2022-10-28;"2022-43";"2022-10";2022;-53,83;-29,09;0;1,4125;959,075;20,3625;51,5416666666667;6,8;17,3
"URUGUAIANA";2022-10-28;"2022-43";"2022-10";2022;-57,08;-29,75;0;2,70416666666667;1001,63333333333;21,4625;52,9583333333333;8,4;16,2
"VACARIA";2022-10-28;"2022-43";"2022-10";2022;-50,88;-28,51;0;2,7125;903,695833333333;18,0625;61,25;9,4;16,6
"ALEGRETE";2022-10-29;"2022-44";"2022-10";2022;-55,53;-29,71;0,2;1,54583333333333;992,1875;23,8375;62,125;8,9;19,2
"BAGE";2022-10-29;"2022-44";"2022-10";2022;-54,01;-31,35;0;4,15416666666667;979,495833333333;22,975;55,125;11,5;18,9
"BENTO_GONCALVES";2022-10-29;"2022-44";"2022-10";2022;-51,53;-29,16;0;3,37083333333333;937,966666666667;20,75;65,2916666666667;14,7;7,9
"CACAPAVA_DO_SUL";2022-10-29;"2022-44";"2022-10";2022;-53,47;-30,55;0,4;3,254;958,633333333333;23,3833333333333;55,2083333333333;0;13,8
"CAMAQUA";2022-10-29;"2022-44";"2022-10";2022;-51,83;-30,81;0;0,304166666666667;995,704166666667;22,8625;58,268;8,5;20,2
"CAMBARA_DO_SUL";2022-10-29;"2022-44";"2022-10";2022;-50,15;-29,05;0;3,47083333333333;896,9125;18,5458333333333;78,1666666666667;13;11,3
"CAMPO_BOM";2022-10-29;"2022-44";"2022-10";2022;-51,06;-29,67;13,4;0,783333333333333;1004,40416666667;22,6708333333333;71,9166666666667;15,2;18,1
"CANELA";2022-10-29;"2022-44";"2022-10";2022;-50,83;-29,37;1;1,968;915,3625;19,4541666666667;75,9583333333333;0;11,3
"CANGUCU";2022-10-29;"2022-44";"2022-10";2022;-52,7;-31,4;0;5,325;954,504166666667;23,4;50,5833333333333;12,2;13,5
"CAPAO_DO_LEAO_(PELOTAS)";2022-10-29;"2022-44";"2022-10";2022;-52,29;-31,45;0;2,52916666666667;1004;23,4291666666667;67,7916666666667;9,4;18,9
"CRUZ_ALTA";2022-10-29;"2022-44";"2022-10";2022;-53,67;-28,6;1,4;2,55416666666667;958,804166666667;20,6708333333333;66,2916666666667;11,7;13,6
"DOM_PEDRITO";2022-10-29;"2022-44";"2022-10";2022;-54,62;-31;0,8;2,91666666666667;987,545833333333;22,4916666666667;58,875;10,4;19,8
"ENCRUZILHADA_DO_SUL";2022-10-29;"2022-44";"2022-10";2022;-52,52;-30,54;0;2,5125;959,5125;23,8083333333333;51,2916666666667;9,7;11
"ERECHIM";2022-10-29;"2022-44";"2022-10";2022;-52,31;-27,66;3,4;1,46470588235294;921,911764705882;18,3882352941176;78;9,8;5
"FREDERICO_WESTPHALEN";2022-10-29;"2022-44";"2022-10";2022;-53,43;-27,4;19,8;1,2;953,016666666667;19,0041666666667;86,625;9,5;4,3
"JAGUARAO";2022-10-29;"2022-44";"2022-10";2022;-53,38;-32,53;0;0,308333333333333;1001,37916666667;22,2958333333333;59,5416666666667;8,5;21,3
