"codigo","data_dia","data_semana","data_mes","data_ano","lon","lat","chuva","vento","press","temp","umidade","rajada","amp","regiao","uf","estacao","altitude"
"A034",2023-02-09,"2023-6","2023-2",2023,-47.927614,-18.154779,9,1.80416666666667,913.816666666667,22.925,74.2916666666667,12.2,7.7,"CO","GO","CATALAO",900.72
"A034",2023-02-10,"2023-6","2023-2",2023,-47.927614,-18.154779,15.2,1.33333333333333,913.779166666667,22.7416666666667,77.0416666666667,9,10.7,"CO","GO","CATALAO",900.72
"A034",2023-02-11,"2023-6","2023-2",2023,-47.927614,-18.154779,17.8,1.70416666666667,913.958333333333,22.0125,84.0833333333333,7.1,9.8,"CO","GO","CATALAO",900.72
"A034",2023-02-12,"2023-7","2023-2",2023,-47.927614,-18.154779,0.4,1.19166666666667,912.983333333333,24,69.2083333333333,6.6,7,"CO","GO","CATALAO",900.72
"A034",2023-02-13,"2023-7","2023-2",2023,-47.927614,-18.154779,38.8,1.45,913.554166666667,23.0916666666667,74.4583333333333,16.9,12.4,"CO","GO","CATALAO",900.72
"A034",2023-02-14,"2023-7","2023-2",2023,-47.927614,-18.154779,0,1.14166666666667,912.920833333333,25.7583333333333,68.0416666666667,6.1,11.1,"CO","GO","CATALAO",900.72
"A034",2023-02-15,"2023-7","2023-2",2023,-47.927614,-18.154779,0,1.69583333333333,911.591666666667,26.3083333333333,60.6666666666667,7.4,10.3,"CO","GO","CATALAO",900.72
"A034",2023-02-16,"2023-7","2023-2",2023,-47.927614,-18.154779,6.4,1.3,910.016666666667,24.9083333333333,68.5416666666667,7.4,9.7,"CO","GO","CATALAO",900.72
"A034",2023-02-17,"2023-7","2023-2",2023,-47.927614,-18.154779,1.4,1.65416666666667,910.720833333333,24.5083333333333,66.5833333333333,8,10.6,"CO","GO","CATALAO",900.72
"A034",2023-02-18,"2023-7","2023-2",2023,-47.927614,-18.154779,0.2,1.94166666666667,912.545833333333,23.8291666666667,72,8.3,9.2,"CO","GO","CATALAO",900.72
"A034",2023-02-19,"2023-8","2023-2",2023,-47.927614,-18.154779,0,2.4125,913.054166666667,24.5958333333333,68.5833333333333,9.9,9.9,"CO","GO","CATALAO",900.72
"A034",2023-02-20,"2023-8","2023-2",2023,-47.927614,-18.154779,0.4,2.42916666666667,913.7625,23.3625,67.2916666666667,10.9,9.3,"CO","GO","CATALAO",900.72
"A034",2023-02-21,"2023-8","2023-2",2023,-47.927614,-18.154779,6.6,1.44166666666667,914.575,22.5291666666667,76.4166666666667,8.1,10.4,"CO","GO","CATALAO",900.72
"A034",2023-02-22,"2023-8","2023-2",2023,-47.927614,-18.154779,26.6,1.67083333333333,916.4375,21.3791666666667,81.7083333333333,8.8,12.2,"CO","GO","CATALAO",900.72
"A034",2023-02-23,"2023-8","2023-2",2023,-47.927614,-18.154779,38.4,1.075,916.7625,21.9333333333333,82.0833333333333,10.3,8.6,"CO","GO","CATALAO",900.72
"A034",2023-02-24,"2023-8","2023-2",2023,-47.927614,-18.154779,0.2,1.4125,914.9,23.0625,74.9583333333333,4.9,11,"CO","GO","CATALAO",900.72
"A034",2023-02-25,"2023-8","2023-2",2023,-47.927614,-18.154779,0.6,1.1875,913.779166666667,23.9625,73,7.9,9.2,"CO","GO","CATALAO",900.72
"A034",2023-02-26,"2023-9","2023-2",2023,-47.927614,-18.154779,0,1.49166666666667,915.154166666667,25.325,64.0416666666667,7,11.6,"CO","GO","CATALAO",900.72
"A034",2023-02-27,"2023-9","2023-2",2023,-47.927614,-18.154779,0,1.4875,915.908333333333,26.5083333333333,60.4166666666667,9.2,10.3,"CO","GO","CATALAO",900.72
"A034",2023-02-28,"2023-9","2023-2",2023,-47.927614,-18.154779,0,1.95,916.195833333333,25.5916666666667,55.1666666666667,7.5,10.5,"CO","GO","CATALAO",900.72
"A034",2023-03-01,"2023-9","2023-3",2023,-47.927614,-18.154779,2.2,2.15833333333333,915.583333333333,23.9833333333333,63.0833333333333,14.6,11.7,"CO","GO","CATALAO",900.72
"A034",2023-03-02,"2023-9","2023-3",2023,-47.927614,-18.154779,2.2,2.12916666666667,914.770833333333,21.5958333333333,78.25,10.7,10,"CO","GO","CATALAO",900.72
"A034",2023-03-03,"2023-9","2023-3",2023,-47.927614,-18.154779,0.6,1.35,913.9375,23.0958333333333,74.1666666666667,9.3,10.3,"CO","GO","CATALAO",900.72
"A034",2023-03-04,"2023-9","2023-3",2023,-47.927614,-18.154779,0.2,1.675,914.404166666667,25.1416666666667,63.2083333333333,8,11.8,"CO","GO","CATALAO",900.72
"A034",2023-03-05,"2023-10","2023-3",2023,-47.927614,-18.154779,0,1.06666666666667,913.279166666667,25.9833333333333,55.25,6.9,8.8,"CO","GO","CATALAO",900.72
"A034",2023-03-06,"2023-10","2023-3",2023,-47.927614,-18.154779,0.8,1.12916666666667,911.6875,25.7833333333333,60.7083333333333,9.1,9.3,"CO","GO","CATALAO",900.72
"A034",2023-03-07,"2023-10","2023-3",2023,-47.927614,-18.154779,1.4,2.2,913.270833333333,22.3083333333333,75.5,9.7,6.7,"CO","GO","CATALAO",900.72
"A034",2023-03-08,"2023-10","2023-3",2023,-47.927614,-18.154779,0.8,2.14166666666667,914.266666666667,22.5625,75.3333333333333,7.6,10.1,"CO","GO","CATALAO",900.72
"A034",2023-03-09,"2023-10","2023-3",2023,-47.927614,-18.154779,26.6,1.55,915.0125,21.7916666666667,80.5,11.1,11,"CO","GO","CATALAO",900.72
"A034",2023-03-10,"2023-10","2023-3",2023,-47.927614,-18.154779,7,1.31666666666667,914.575,22.2666666666667,81.5416666666667,10.3,8.7,"CO","GO","CATALAO",900.72
"A034",2023-03-11,"2023-10","2023-3",2023,-47.927614,-18.154779,5.6,1.75833333333333,914.120833333333,21.6041666666667,83.0833333333333,6.8,8.1,"CO","GO","CATALAO",900.72
"A034",2023-03-12,"2023-11","2023-3",2023,-47.927614,-18.154779,0.6,1.53333333333333,914.0125,22.8791666666667,77.125,6.1,9.7,"CO","GO","CATALAO",900.72
"A034",2023-03-13,"2023-11","2023-3",2023,-47.927614,-18.154779,3.6,1.32916666666667,914.454166666667,22.95,79.4583333333333,5.2,6.5,"CO","GO","CATALAO",900.72
"A034",2023-03-14,"2023-11","2023-3",2023,-47.927614,-18.154779,13.6,1.45833333333333,914.904166666667,22.2708333333333,81.7916666666667,9.4,9,"CO","GO","CATALAO",900.72
"A034",2023-03-15,"2023-11","2023-3",2023,-47.927614,-18.154779,3.8,2.00416666666667,914.054166666667,22.2208333333333,82.1666666666667,9.1,8.5,"CO","GO","CATALAO",900.72
"A034",2023-03-16,"2023-11","2023-3",2023,-47.927614,-18.154779,0.2,2.00833333333333,913.0625,23.1708333333333,75.1666666666667,10,9.2,"CO","GO","CATALAO",900.72
"A034",2023-03-17,"2023-11","2023-3",2023,-47.927614,-18.154779,11.8,1.54583333333333,913.375,23.1083333333333,72.0833333333333,7.8,9.4,"CO","GO","CATALAO",900.72
"A034",2023-03-18,"2023-11","2023-3",2023,-47.927614,-18.154779,0,1.95833333333333,913.870833333333,23.2541666666667,70.25,9.1,9.7,"CO","GO","CATALAO",900.72
"A034",2023-03-19,"2023-12","2023-3",2023,-47.927614,-18.154779,0.4,1.35416666666667,914.075,24.0291666666667,64.75,6.9,9.4,"CO","GO","CATALAO",900.72
"A034",2023-03-20,"2023-12","2023-3",2023,-47.927614,-18.154779,0.2,1.50833333333333,914.641666666667,22.4833333333333,75.25,7.5,8.1,"CO","GO","CATALAO",900.72
"A034",2023-03-21,"2023-12","2023-3",2023,-47.927614,-18.154779,0,1.76666666666667,914.866666666667,24.7458333333333,60.5,8,10.5,"CO","GO","CATALAO",900.72
"A034",2023-03-22,"2023-12","2023-3",2023,-47.927614,-18.154779,0,1.975,915.775,23.9708333333333,66.9166666666667,12,11.7,"CO","GO","CATALAO",900.72
"A034",2023-03-23,"2023-12","2023-3",2023,-47.927614,-18.154779,0,1.87083333333333,915.883333333333,24.925,59.125,9.7,10.2,"CO","GO","CATALAO",900.72
"A034",2023-03-24,"2023-12","2023-3",2023,-47.927614,-18.154779,0,1.4875,915.5125,25.2458333333333,55.25,8.6,10.6,"CO","GO","CATALAO",900.72
"A034",2023-03-25,"2023-12","2023-3",2023,-47.927614,-18.154779,0,1.1,914.858333333333,25.8375,49,7,9.9,"CO","GO","CATALAO",900.72
"A034",2023-03-26,"2023-13","2023-3",2023,-47.927614,-18.154779,0,1.13333333333333,915.195833333333,26.2541666666667,44.25,5.9,10.9,"CO","GO","CATALAO",900.72
"A034",2023-03-27,"2023-13","2023-3",2023,-47.927614,-18.154779,0,0.916666666666667,914.170833333333,26.5333333333333,46.2916666666667,5.9,11.8,"CO","GO","CATALAO",900.72
"A034",2023-03-28,"2023-13","2023-3",2023,-47.927614,-18.154779,0,1.90416666666667,914.191666666667,25.4833333333333,57.9583333333333,8.1,10.2,"CO","GO","CATALAO",900.72
"A034",2023-03-29,"2023-13","2023-3",2023,-47.927614,-18.154779,0,2.1375,914.704166666667,25.4166666666667,56.6666666666667,9.4,9.2,"CO","GO","CATALAO",900.72
"A034",2023-03-30,"2023-13","2023-3",2023,-47.927614,-18.154779,0,1.62916666666667,915.5875,25.6333333333333,51.2083333333333,7.2,10.2,"CO","GO","CATALAO",900.72
"A034",2023-03-31,"2023-13","2023-3",2023,-47.927614,-18.154779,0,1.04166666666667,914.725,26.1625,43.9166666666667,5.5,11.2,"CO","GO","CATALAO",900.72
"A034",2023-04-01,"2023-13","2023-4",2023,-47.927614,-18.154779,0,1.40416666666667,913.579166666667,24.7875,57.125,8.5,10.4,"CO","GO","CATALAO",900.72
"A034",2023-04-02,"2023-14","2023-4",2023,-47.927614,-18.154779,1.8,1.1375,912.841666666667,24.4333333333333,63.4166666666667,8.6,8.7,"CO","GO","CATALAO",900.72
"A034",2023-04-03,"2023-14","2023-4",2023,-47.927614,-18.154779,9.6,1.70416666666667,914.041666666667,21.625,73.875,9.1,9.8,"CO","GO","CATALAO",900.72
"A034",2023-04-04,"2023-14","2023-4",2023,-47.927614,-18.154779,0,2.1,913.579166666667,23.2666666666667,63.9583333333333,7.1,10.3,"CO","GO","CATALAO",900.72
"A034",2023-04-05,"2023-14","2023-4",2023,-47.927614,-18.154779,0,1.70833333333333,913.058333333333,22.4541666666667,68.2916666666667,7.2,9.4,"CO","GO","CATALAO",900.72
"A034",2023-04-06,"2023-14","2023-4",2023,-47.927614,-18.154779,1.2,1.67916666666667,912.675,23.6083333333333,66.4166666666667,10.8,9.6,"CO","GO","CATALAO",900.72
"A034",2023-04-07,"2023-14","2023-4",2023,-47.927614,-18.154779,14.8,1.24583333333333,913.220833333333,22.5041666666667,78,8.5,9.1,"CO","GO","CATALAO",900.72
"A034",2023-04-08,"2023-14","2023-4",2023,-47.927614,-18.154779,19.4,1.2125,914.208333333333,21.8875,80.5,8.7,9.2,"CO","GO","CATALAO",900.72
"A034",2023-04-09,"2023-15","2023-4",2023,-47.927614,-18.154779,0.4,1.48333333333333,915.170833333333,22.45,78.4166666666667,7.2,9,"CO","GO","CATALAO",900.72
"A034",2023-04-10,"2023-15","2023-4",2023,-47.927614,-18.154779,10.6,1.77916666666667,915.8125,21.6583333333333,82.1666666666667,6.3,7,"CO","GO","CATALAO",900.72
"A034",2023-04-11,"2023-15","2023-4",2023,-47.927614,-18.154779,0.2,1.9125,914.995833333333,22.675,78.1666666666667,7.6,8.1,"CO","GO","CATALAO",900.72
"A034",2023-04-12,"2023-15","2023-4",2023,-47.927614,-18.154779,28.8,1.6625,914.270833333333,21.6208333333333,84.4166666666667,9,8.4,"CO","GO","CATALAO",900.72
"A034",2023-04-13,"2023-15","2023-4",2023,-47.927614,-18.154779,0.2,1.43333333333333,912.620833333333,23.0333333333333,73.9583333333333,6.7,10.9,"CO","GO","CATALAO",900.72
"A034",2023-04-14,"2023-15","2023-4",2023,-47.927614,-18.154779,0.8,1.8125,912.929166666667,22.4166666666667,81.5,8.9,8.9,"CO","GO","CATALAO",900.72
"A034",2023-04-15,"2023-15","2023-4",2023,-47.927614,-18.154779,0,0.979166666666667,914.170833333333,23.5583333333333,72.7916666666667,5.2,9.4,"CO","GO","CATALAO",900.72
"A034",2023-04-16,"2023-16","2023-4",2023,-47.927614,-18.154779,0,1.28333333333333,913.870833333333,23.3625,71.3333333333333,6.4,8.9,"CO","GO","CATALAO",900.72
"A034",2023-04-17,"2023-16","2023-4",2023,-47.927614,-18.154779,0,1.23333333333333,911.008333333333,24.0291666666667,63.0416666666667,6.8,10.2,"CO","GO","CATALAO",900.72
"A034",2023-04-18,"2023-16","2023-4",2023,-47.927614,-18.154779,0,1.4,909.1875,24.5208333333333,66,17.1,10.2,"CO","GO","CATALAO",900.72
"A034",2023-04-19,"2023-16","2023-4",2023,-47.927614,-18.154779,17,2.14583333333333,911.258333333333,21.4083333333333,90,8.6,3.7,"CO","GO","CATALAO",900.72
"A034",2023-04-20,"2023-16","2023-4",2023,-47.927614,-18.154779,0,1.79166666666667,914.6375,20.8958333333333,67.1666666666667,7,6.8,"CO","GO","CATALAO",900.72
"A034",2023-04-21,"2023-16","2023-4",2023,-47.927614,-18.154779,0,2.02916666666667,914.320833333333,20.5875,60.8333333333333,7.3,13.3,"CO","GO","CATALAO",900.72
"A034",2023-04-22,"2023-16","2023-4",2023,-47.927614,-18.154779,0,2.85416666666667,915.170833333333,21.0875,76.2083333333333,9.4,3.7,"CO","GO","CATALAO",900.72
"A034",2023-04-23,"2023-17","2023-4",2023,-47.927614,-18.154779,0,2.50833333333333,915.979166666667,21.3666666666667,71.125,9.7,9.4,"CO","GO","CATALAO",900.72
"A034",2023-04-24,"2023-17","2023-4",2023,-47.927614,-18.154779,0,2.3125,916.641666666667,22.0458333333333,67.4166666666667,7.6,9,"CO","GO","CATALAO",900.72
"A034",2023-04-25,"2023-17","2023-4",2023,-47.927614,-18.154779,0,2.09166666666667,916.841666666667,22.3291666666667,64.625,8.4,9.5,"CO","GO","CATALAO",900.72
"A034",2023-04-26,"2023-17","2023-4",2023,-47.927614,-18.154779,0,2.25,915.720833333333,23.1958333333333,63.7916666666667,8.9,9.4,"CO","GO","CATALAO",900.72
"A034",2023-04-27,"2023-17","2023-4",2023,-47.927614,-18.154779,0,1.5,914.245833333333,23.3291666666667,68.375,8,11.3,"CO","GO","CATALAO",900.72
"A034",2023-04-28,"2023-17","2023-4",2023,-47.927614,-18.154779,13.2,0.775,914.704166666667,22.9458333333333,75.25,11.3,9.8,"CO","GO","CATALAO",900.72
"A034",2023-04-29,"2023-17","2023-4",2023,-47.927614,-18.154779,0,1.04583333333333,915.35,23.7375,65.3333333333333,5.6,10.7,"CO","GO","CATALAO",900.72
"A034",2023-04-30,"2023-18","2023-4",2023,-47.927614,-18.154779,0,1.20833333333333,915.420833333333,23.0416666666667,64.0833333333333,5.3,9.8,"CO","GO","CATALAO",900.72
"A034",2023-05-01,"2023-18","2023-5",2023,-47.927614,-18.154779,0,1.5375,915.379166666667,22.1916666666667,59.125,6.1,12.1,"CO","GO","CATALAO",900.72
"A034",2023-05-02,"2023-18","2023-5",2023,-47.927614,-18.154779,0,0.891666666666667,914.204166666667,22.3041666666667,52.7916666666667,8.8,11.1,"CO","GO","CATALAO",900.72
"A034",2023-05-03,"2023-18","2023-5",2023,-47.927614,-18.154779,0,0.958333333333333,914.6,22.1875,56.375,5.7,11.4,"CO","GO","CATALAO",900.72
"A034",2023-05-04,"2023-18","2023-5",2023,-47.927614,-18.154779,0,1.09583333333333,915.608333333333,23.0416666666667,55.4166666666667,6.4,10.8,"CO","GO","CATALAO",900.72
"A034",2023-05-05,"2023-18","2023-5",2023,-47.927614,-18.154779,0,1.27083333333333,916.958333333333,23.4666666666667,56.5833333333333,8.5,10.2,"CO","GO","CATALAO",900.72
"A034",2023-05-06,"2023-18","2023-5",2023,-47.927614,-18.154779,0,1.47083333333333,916.704166666667,23.4375,55.1666666666667,7.8,9.3,"CO","GO","CATALAO",900.72
"A034",2023-05-07,"2023-19","2023-5",2023,-47.927614,-18.154779,0,1.94583333333333,915.916666666667,22.7416666666667,57.125,9,9.1,"CO","GO","CATALAO",900.72
"A034",2023-05-08,"2023-19","2023-5",2023,-47.927614,-18.154779,0,1.31666666666667,916.554166666667,22.475,56.25,5.8,10.2,"CO","GO","CATALAO",900.72
"A034",2023-05-09,"2023-19","2023-5",2023,-47.927614,-18.154779,0,0.925,916.370833333333,22.7041666666667,56.6666666666667,4.7,10.3,"CO","GO","CATALAO",900.72
"A034",2023-05-10,"2023-19","2023-5",2023,-47.927614,-18.154779,0,0.8625,915.4,22.9041666666667,59.2083333333333,5.1,10.4,"CO","GO","CATALAO",900.72
"A034",2023-05-11,"2023-19","2023-5",2023,-47.927614,-18.154779,0,1.07916666666667,913.883333333333,22.8875,61.375,7.9,9.9,"CO","GO","CATALAO",900.72
"A034",2023-05-12,"2023-19","2023-5",2023,-47.927614,-18.154779,0,0.9125,914.608333333333,22.375,62.6666666666667,7.6,10,"CO","GO","CATALAO",900.72
"A034",2023-05-13,"2023-19","2023-5",2023,-47.927614,-18.154779,0,1.07083333333333,915.791666666667,21.0041666666667,51.9583333333333,5.1,11.6,"CO","GO","CATALAO",900.72
"A034",2023-05-14,"2023-20","2023-5",2023,-47.927614,-18.154779,0,1.22083333333333,917.533333333333,20.825,49.1666666666667,5.1,12.6,"CO","GO","CATALAO",900.72
"A034",2023-05-15,"2023-20","2023-5",2023,-47.927614,-18.154779,0,1.25833333333333,917.8375,20.8,50.9583333333333,5.8,12.1,"CO","GO","CATALAO",900.72
"A034",2023-05-16,"2023-20","2023-5",2023,-47.927614,-18.154779,0,1.37916666666667,916.5125,20.4041666666667,49.0416666666667,6.3,13.2,"CO","GO","CATALAO",900.72
"A034",2023-05-17,"2023-20","2023-5",2023,-47.927614,-18.154779,0,1.25833333333333,915.983333333333,20.8541666666667,46.25,4.7,13.6,"CO","GO","CATALAO",900.72
"A034",2023-05-18,"2023-20","2023-5",2023,-47.927614,-18.154779,0,1.28333333333333,917.166666666667,21.15,43.0833333333333,6.7,12.8,"CO","GO","CATALAO",900.72
"A034",2023-05-19,"2023-20","2023-5",2023,-47.927614,-18.154779,0,1.0875,916.954166666667,20.9,45.5833333333333,5.3,12.6,"CO","GO","CATALAO",900.72
"A034",2023-05-20,"2023-20","2023-5",2023,-47.927614,-18.154779,0,1.4375,916.358333333333,19.8291666666667,50.9583333333333,6.7,11.9,"CO","GO","CATALAO",900.72
"A034",2023-05-21,"2023-21","2023-5",2023,-47.927614,-18.154779,0,2.2,915.479166666667,19.4,49.375,9.2,10.8,"CO","GO","CATALAO",900.72
"A034",2023-05-22,"2023-21","2023-5",2023,-47.927614,-18.154779,0,1.94166666666667,916.470833333333,19.8666666666667,49.2916666666667,7.9,10.6,"CO","GO","CATALAO",900.72
"A034",2023-05-23,"2023-21","2023-5",2023,-47.927614,-18.154779,0,1.7625,917.370833333333,20.0583333333333,50.9583333333333,6.6,9.9,"CO","GO","CATALAO",900.72
"A034",2023-05-24,"2023-21","2023-5",2023,-47.927614,-18.154779,0,2.45833333333333,916.616666666667,19.7,59.0416666666667,9.3,11.5,"CO","GO","CATALAO",900.72
"A034",2023-05-25,"2023-21","2023-5",2023,-47.927614,-18.154779,0,2.32083333333333,917.3375,20.5083333333333,58.875,9.7,11.2,"CO","GO","CATALAO",900.72
"A034",2023-05-26,"2023-21","2023-5",2023,-47.927614,-18.154779,0,2.6625,917.6375,20.4833333333333,58.875,10.3,9.8,"CO","GO","CATALAO",900.72
"A034",2023-05-27,"2023-21","2023-5",2023,-47.927614,-18.154779,0,1.77916666666667,917.408333333333,21.2875,63.4166666666667,7.6,10.5,"CO","GO","CATALAO",900.72
"A034",2023-05-28,"2023-22","2023-5",2023,-47.927614,-18.154779,0,1.0125,916.0875,22.9041666666667,55.4166666666667,6.5,10.8,"CO","GO","CATALAO",900.72
"A034",2023-05-29,"2023-22","2023-5",2023,-47.927614,-18.154779,0,0.9875,915.445833333333,22.2625,57.75,4.6,10,"CO","GO","CATALAO",900.72
"A034",2023-05-30,"2023-22","2023-5",2023,-47.927614,-18.154779,0,2.80833333333333,916.470833333333,22.0583333333333,63.625,10.2,9.9,"CO","GO","CATALAO",900.72
"A034",2023-05-31,"2023-22","2023-5",2023,-47.927614,-18.154779,0.2,1.6125,917.620833333333,20.7291666666667,74.2083333333333,7.5,5,"CO","GO","CATALAO",900.72
"A034",2023-06-01,"2023-22","2023-6",2023,-47.927614,-18.154779,0.6,1.07916666666667,918.125,19.7958333333333,76,5.6,10.7,"CO","GO","CATALAO",900.72
"A034",2023-06-02,"2023-22","2023-6",2023,-47.927614,-18.154779,0,1.525,917.170833333333,20.0291666666667,67.4583333333333,5.8,12.4,"CO","GO","CATALAO",900.72
"A034",2023-06-03,"2023-22","2023-6",2023,-47.927614,-18.154779,0,1.9125,917.108333333333,20.5,53.0833333333333,9.1,11,"CO","GO","CATALAO",900.72
"A034",2023-06-04,"2023-23","2023-6",2023,-47.927614,-18.154779,0,2.20416666666667,918.629166666667,20.1791666666667,52.0416666666667,9,11,"CO","GO","CATALAO",900.72
"A034",2023-06-05,"2023-23","2023-6",2023,-47.927614,-18.154779,0,1.27916666666667,918.525,19.5708333333333,49.3333333333333,7.3,11.4,"CO","GO","CATALAO",900.72
"A034",2023-06-06,"2023-23","2023-6",2023,-47.927614,-18.154779,0,1.71666666666667,917.404166666667,19.7708333333333,51.875,8.3,11.4,"CO","GO","CATALAO",900.72
"A034",2023-06-07,"2023-23","2023-6",2023,-47.927614,-18.154779,0,1.8125,918.3875,20.0916666666667,51,7.6,11.3,"CO","GO","CATALAO",900.72
"A034",2023-06-08,"2023-23","2023-6",2023,-47.927614,-18.154779,0,1.53333333333333,918.795833333333,20.4833333333333,49.8333333333333,7.1,11.2,"CO","GO","CATALAO",900.72
"A034",2023-06-09,"2023-23","2023-6",2023,-47.927614,-18.154779,0,1.65,918.170833333333,21.2083333333333,47.9583333333333,7.6,11.5,"CO","GO","CATALAO",900.72
"A034",2023-06-10,"2023-23","2023-6",2023,-47.927614,-18.154779,0,1.3125,917.779166666667,22.1083333333333,47.2083333333333,6,11.2,"CO","GO","CATALAO",900.72
"A034",2023-06-11,"2023-24","2023-6",2023,-47.927614,-18.154779,0,1.32083333333333,916.770833333333,22.8041666666667,46.9166666666667,6.7,11.5,"CO","GO","CATALAO",900.72
"A034",2023-06-12,"2023-24","2023-6",2023,-47.927614,-18.154779,0,1.20833333333333,916.354166666667,23.4583333333333,47.9583333333333,8.2,11.8,"CO","GO","CATALAO",900.72
"A034",2023-06-13,"2023-24","2023-6",2023,-47.927614,-18.154779,0,0.945833333333333,916.970833333333,23.2708333333333,53.125,6.4,10.3,"CO","GO","CATALAO",900.72
"A034",2023-06-14,"2023-24","2023-6",2023,-47.927614,-18.154779,0,1.6375,916.441666666667,23.5416666666667,50.625,8.5,9.4,"CO","GO","CATALAO",900.72
"A034",2023-06-15,"2023-24","2023-6",2023,-47.927614,-18.154779,0,1.48333333333333,917.1375,20.2458333333333,73.7083333333333,8.1,9.7,"CO","GO","CATALAO",900.72
"A034",2023-06-16,"2023-24","2023-6",2023,-47.927614,-18.154779,0.2,0.995833333333333,917.941666666667,18.3541666666667,78,5.2,5.3,"CO","GO","CATALAO",900.72
"A034",2023-06-17,"2023-24","2023-6",2023,-47.927614,-18.154779,0,1.1,918.6875,18.85,74.7083333333333,7.9,10.7,"CO","GO","CATALAO",900.72
"A034",2023-06-18,"2023-25","2023-6",2023,-47.927614,-18.154779,0,0.691666666666667,918.583333333333,18.3833333333333,64.7916666666667,5,13,"CO","GO","CATALAO",900.72
"A034",2023-06-19,"2023-25","2023-6",2023,-47.927614,-18.154779,0,1.55416666666667,919.266666666667,19.6416666666667,53.4583333333333,7.3,12.1,"CO","GO","CATALAO",900.72
"A034",2023-06-20,"2023-25","2023-6",2023,-47.927614,-18.154779,0,2.025,919.2625,20.15,50.25,8,11.1,"CO","GO","CATALAO",900.72
"A034",2023-06-21,"2023-25","2023-6",2023,-47.927614,-18.154779,0,2,918.254166666667,19.9166666666667,47.9166666666667,8.2,10.7,"CO","GO","CATALAO",900.72
"A034",2023-06-22,"2023-25","2023-6",2023,-47.927614,-18.154779,0,2.07916666666667,917.858333333333,19.95,45.8333333333333,9,11.8,"CO","GO","CATALAO",900.72
"A034",2023-06-23,"2023-25","2023-6",2023,-47.927614,-18.154779,0,2.12916666666667,917.225,19.85,47.375,8.4,12.4,"CO","GO","CATALAO",900.72
"A034",2023-06-24,"2023-25","2023-6",2023,-47.927614,-18.154779,0,1.8,917.5375,19.7958333333333,48.5,7.2,11.8,"CO","GO","CATALAO",900.72
"A034",2023-06-25,"2023-26","2023-6",2023,-47.927614,-18.154779,0,1.72083333333333,918.466666666667,19.3041666666667,50.7916666666667,6.5,8.6,"CO","GO","CATALAO",900.72
"A034",2023-06-26,"2023-26","2023-6",2023,-47.927614,-18.154779,0,2.20416666666667,918.320833333333,18.9833333333333,56.5416666666667,8.8,12,"CO","GO","CATALAO",900.72
"A034",2023-06-27,"2023-26","2023-6",2023,-47.927614,-18.154779,0,2.35,918.233333333333,20.5375,51.375,9.4,11.5,"CO","GO","CATALAO",900.72
"A034",2023-06-28,"2023-26","2023-6",2023,-47.927614,-18.154779,0,1.78333333333333,918.725,21.1083333333333,45.5833333333333,7.5,10.7,"CO","GO","CATALAO",900.72
"A034",2023-06-29,"2023-26","2023-6",2023,-47.927614,-18.154779,0,1.07083333333333,919.008333333333,20.4916666666667,42.25,8.1,12.4,"CO","GO","CATALAO",900.72
"A034",2023-06-30,"2023-26","2023-6",2023,-47.927614,-18.154779,0,1.68333333333333,919.341666666667,20.15,46,8.4,12.4,"CO","GO","CATALAO",900.72
"A034",2023-07-01,"2023-26","2023-7",2023,-47.927614,-18.154779,0,1.53333333333333,918.475,20.2083333333333,49.9166666666667,7.3,12.6,"CO","GO","CATALAO",900.72
"A034",2023-07-02,"2023-27","2023-7",2023,-47.927614,-18.154779,0,1.21666666666667,916.758333333333,20.1625,43.6666666666667,7.3,12.5,"CO","GO","CATALAO",900.72
"A034",2023-07-03,"2023-27","2023-7",2023,-47.927614,-18.154779,0,1.35,917.325,20.2041666666667,41.125,8.6,12.1,"CO","GO","CATALAO",900.72
"A034",2023-07-04,"2023-27","2023-7",2023,-47.927614,-18.154779,0,2.0875,918.1875,19.3333333333333,45.7083333333333,9,12.2,"CO","GO","CATALAO",900.72
"A034",2023-07-05,"2023-27","2023-7",2023,-47.927614,-18.154779,0,2.375,919.066666666667,18.9583333333333,46.0416666666667,10.7,11.1,"CO","GO","CATALAO",900.72
"A034",2023-07-06,"2023-27","2023-7",2023,-47.927614,-18.154779,0,2.50416666666667,917.954166666667,18.6041666666667,45.75,9.2,10.7,"CO","GO","CATALAO",900.72
"A034",2023-07-07,"2023-27","2023-7",2023,-47.927614,-18.154779,0,1.725,916.7875,19.5541666666667,44.9166666666667,6.5,13.2,"CO","GO","CATALAO",900.72
"A034",2023-07-08,"2023-27","2023-7",2023,-47.927614,-18.154779,0,1.62083333333333,915.758333333333,21.8625,33.9166666666667,8.5,12.9,"CO","GO","CATALAO",900.72
"A034",2023-07-09,"2023-28","2023-7",2023,-47.927614,-18.154779,0,0.629166666666667,916.370833333333,22.7166666666667,32.9583333333333,4.8,12.2,"CO","GO","CATALAO",900.72
"A034",2023-07-10,"2023-28","2023-7",2023,-47.927614,-18.154779,0,1.39166666666667,916.558333333333,23.2791666666667,34.4583333333333,6.8,12.5,"CO","GO","CATALAO",900.72
"A034",2023-07-11,"2023-28","2023-7",2023,-47.927614,-18.154779,0,1.74166666666667,915.829166666667,23.8875,36.1666666666667,8.6,12,"CO","GO","CATALAO",900.72
